OG_id,num_of_seq_aa_unique,mean_seq_len_orig,median_seq_len_orig,max_ld,mean_ld,median_ld,var_ld,dim_ur,dim_CI_ur,dim_R^2_ur,dim_range_end_ur,dim_range_start_ur,n_seq_from_dim_log10,n_seq_from_dim_log20,log10_nseq_ci,log20_nseq_ci
COG3380,219,350.06392694063925,340.0,0.9752,0.7351788638934273,0.74277,0.0057982248518783,7.662,1.052,0.958,0.9,0.4,19.312627335158073,14.844106130928877,2.651642385354515,2.0381101082925057
COG3381,553,221.9603603603604,213.0,0.98184,0.7980789661136882,0.80784,0.0050863952528779,8.41,1.42,0.938,1.0,0.5,19.514734930295717,14.999450431837555,3.294996861001179,2.532606374935711
COG3382,225,232.35555555555555,230.0,0.96875,0.7567255837301587,0.77119,0.0079712942431195,6.844,0.943,0.958,0.95,0.45,16.06929829068473,12.351212765454925,2.2141069970946377,1.7018108763623603
COG3383,1446,790.9059474412171,820.0,0.99209,0.7994944316214159,0.82328,0.013867248394716,6.177,0.529,0.983,1.0,0.5,17.9773241384372,13.817763001891793,1.539583045043432,1.1833570710702217
COG3384,685,278.54306569343066,272.0,0.97073,0.7326242238015963,0.76025,0.0127673970722704,6.334,0.492,0.986,0.9,0.4,15.33884103007247,11.789767400592702,1.191460338932058,0.9157823746592373
COG3385,275,393.5868852459016,397.0,0.95646,0.7729844217650963,0.82353,0.0239686153538176,5.245,0.976,0.926,1.0,0.5,13.52925363777887,10.398879105684424,2.5175503432740087,1.9350440433075302
COG3386,1452,410.1535812672177,309.0,0.9974,0.8172491412495992,0.82663,0.0056203427189549,9.335,0.794,0.984,0.95,0.45,23.233207917272516,17.85754978340483,1.9761293075859,1.5188960394240423
COG3387,825,660.2206060606061,613.0,0.98876,0.7834951834068845,0.82628,0.0117481997415759,6.724,0.349,0.994,0.85,0.35,18.70987536723797,14.380817836324654,0.9711104258129166,0.7464166307075111
COG3394,315,278.5619047619048,278.0,0.96769,0.7707019088059852,0.78193,0.005735178348337,8.417,1.03,0.967,0.95,0.45,20.45146708977675,15.719443178048584,2.502674480512065,1.9236101310906548
COG3395,445,429.6112359550562,425.0,0.95455,0.7492373872861625,0.77495,0.0091371480093362,6.167,0.628,0.977,0.95,0.45,16.084693003364727,12.363045477022915,1.6379418203523672,1.2589577686995932
COG3396,593,311.0303541315346,309.0,0.93111,0.7373623321635293,0.82515,0.0294864147315146,3.971,0.354,0.982,0.6,0.1,9.764528056816657,7.505229002682083,0.8704716525089641,0.6690634769452172
COG3397,224,320.2577777777778,309.0,0.94278,0.7870347757847533,0.8121149999999999,0.0090214443850794,6.901,0.482,0.989,1.0,0.5,17.006609367005904,13.071650479762054,1.1878257810312776,0.9129887742711652
COG3402,339,170.95575221238937,167.0,0.95616,0.7550121678797718,0.76543,0.0062738587048881,7.825,0.563,0.988,0.9,0.4,17.240408108429907,13.251353286156371,1.2404280849899088,0.9534200511317618
COG3404,241,249.8589211618257,210.0,0.94542,0.7405447569156293,0.73423,0.0108576102453212,8.317,0.829,0.978,0.85,0.35,19.11116921446067,14.68926103022496,1.9049127424297096,1.4641574358610667
COG3405,237,475.0126582278481,381.0,0.99206,0.789707021025531,0.80876,0.0112899675429636,6.37,0.53,0.984,0.95,0.45,16.418438767574408,12.619569742660122,1.3660553448688284,1.0499799000957402
COG3407,220,337.54545454545456,331.0,0.96783,0.6984398185969282,0.72853,0.0131755648294855,5.087,0.432,0.984,0.9,0.4,12.746124923712868,9.796949314153112,1.0824308958214977,0.831979969277402
COG3408,774,743.0542635658915,689.0,0.9999,0.8359158143546235,0.85714,0.0060557859641912,8.179,0.929,0.971,1.0,0.5,23.213439788764067,17.84235556914818,2.6366653091773835,2.0265984012395966
COG3409,1217,359.6318816762531,329.0,0.99122,0.8707269102598058,0.87321,0.0025158772375963,11.229,2.104,0.925,1.0,0.5,28.222586300089635,21.692494711227795,5.288121967707596,4.064565755848543
COG3411,830,299.7168674698795,128.0,0.98473,0.8194250757626403,0.88372,0.0254159072491429,5.568,0.352,0.991,0.65,0.15,11.695735107940433,8.989596817075311,0.739385552800832,0.5683078447576346
COG3412,220,303.7,154.5,0.9702,0.7830039842258198,0.801945,0.0171624320163384,6.292,0.42,0.99,0.85,0.35,13.69006913248825,10.522485398579544,0.9138316967013772,0.7023909515898615
COG3413,1011,343.852766798419,224.0,0.9928,0.8342164532322666,0.82528,0.0055762178569114,10.596,1.412,0.961,1.0,0.5,24.869975301195964,19.115604854677898,3.3141190189966685,2.5473040821824453
COG3414,411,117.6658653846154,95.0,0.97862,0.7608292549997033,0.77,0.0119646796523973,7.026,0.78,0.972,0.95,0.45,13.82954062718547,10.629686228047,1.535303400114527,1.1800676427379249
COG3415,1365,292.7320936639118,328.0,0.99012,0.85161731129086,0.86453,0.0081465701475524,8.295,1.645,0.917,1.0,0.5,20.83340410967364,16.01300829274217,4.131518958458486,3.1755754842146917
COG3419,308,1273.7597402597405,1249.5,0.95397,0.8228986712635897,0.831045,0.0022491640223048,12.179,1.596,0.962,1.0,0.5,37.46590423975454,28.79711026234549,4.909728480716664,3.773724277748863
COG3420,454,669.2681318681318,463.0,0.98583,0.84289488704768,0.8578,0.0065065753199508,8.345,0.829,0.978,1.0,0.5,22.192551311450377,17.057678443550717,2.2046285245287427,1.6945255158422459
COG3422,333,174.52252252252254,110.0,0.99002,0.791622834219762,0.82456,0.0240861414136738,4.772,0.277,0.992,0.7,0.2,9.72073890951444,7.471571710038442,0.5642591529621751,0.43370187839074775
COG3423,216,94.71100917431193,89.0,0.98035,0.6251915891472869,0.63636,0.0270204379213505,4.15,0.172,0.996,0.6,0.1,8.054200313247842,6.190633836337783,0.3338126394888261,0.25657566743375865
COG3424,255,366.8980392156863,360.0,0.88095,0.7037101534661108,0.72269,0.0068161436757985,6.894,0.741,0.974,0.95,0.45,17.24364342603089,13.253840021751834,1.8534290366534507,1.4245859379341614
COG3425,321,415.6261682242991,407.0,0.96707,0.7426700366043613,0.7846850000000001,0.0163523240971871,4.712,0.695,0.952,1.0,0.5,12.227886532972946,9.398619996253382,1.8035613625671048,1.3862565571723475
COG3427,458,210.8056768558952,167.5,0.97538,0.8099482927388609,0.82927,0.0094806935213062,6.792,0.621,0.981,1.0,0.5,15.03197736232188,11.553905299969893,1.374390156360702,1.0563862177976007
COG3428,450,415.3066666666667,493.0,0.97531,0.8493433771838654,0.85461,0.0054577938072197,10.362,0.846,0.985,1.0,0.5,27.790776197922042,21.360596058924074,2.268963198556461,1.743974547949215
COG3432,209,104.87619047619047,95.0,0.967,0.7804492979389032,0.78261,0.0072777985163823,8.575,0.961,0.972,0.95,0.45,16.83401193061361,12.938988329798164,1.8865872262763472,1.4500720448904998
COG3433,236,1379.1974789915969,309.0,0.99773,0.8755033393436711,0.927555,0.0231814935218671,4.011,0.96,0.883,1.0,0.5,9.983264727880211,7.673354773642438,2.3894126499040147,1.8365546204678984
COG3434,378,402.1587301587302,408.0,0.96837,0.758743566446325,0.76035,0.004778384194598,10.134,1.436,0.956,0.95,0.45,26.31497289632534,20.22626148822609,3.7288633391674746,2.866085602633971
COG3435,217,314.36866359447004,348.0,0.96806,0.7724074773852194,0.8262,0.0195640453413749,5.015,0.53,0.975,1.0,0.5,12.675319820293486,9.7425269690455,1.3395652053351044,1.029619001713682
COG3436,1031,313.5851162790698,267.0,0.98269,0.8207259273775107,0.88768,0.0192086320654361,6.077,0.644,0.975,0.9,0.4,14.69982422840751,11.298605164676044,1.557789501907921,1.197350950477435
COG3437,1435,452.797212543554,395.0,0.99322,0.8411078569533338,0.85421,0.0065932436011065,9.264,0.387,0.996,0.95,0.45,24.027504599680736,18.46806351871871,1.0037396675384764,0.771496176785853
COG3439,577,161.05025996533794,142.0,0.97386,0.7979300646904489,0.82667,0.0106355221650888,6.459,0.371,0.992,0.95,0.45,13.827329491585493,10.6279867010512,0.794231187703703,0.6104633946570669
COG3440,303,297.51485148514854,297.0,0.9809,0.8190886969160492,0.82353,0.0041066152383386,9.249,1.477,0.944,1.0,0.5,22.793061569439914,17.51924371106253,3.6398910085482488,2.7976995308940813
COG3442,219,255.4794520547945,245.0,0.92998,0.6525708629718069,0.66207,0.0098625973258775,5.92,0.699,0.969,0.9,0.4,13.957226983458431,10.727828743360643,1.6479901455130817,1.2666811303393732
COG3444,415,208.05275779376493,163.0,0.95988,0.7473190760724056,0.75949,0.0153369110972279,5.684,0.67,0.969,1.0,0.5,12.472995446512614,9.587016047348714,1.4702510466508536,1.1300669865805133
COG3447,335,813.8328358208955,794.0,0.97178,0.8433687321476451,0.84922,0.0026921095328871,11.53,1.828,0.945,1.0,0.5,33.29158893368331,25.58864057295845,5.27814610327607,4.056898089103907
COG3448,1251,269.41167066346924,211.0,0.99126,0.8601932622478016,0.87121,0.004379409649624,10.14,0.942,0.98,1.0,0.5,23.529566173986336,18.085337196225066,2.185882774743109,1.6801171241463522
COG3449,301,255.43189368770763,287.0,0.95872,0.8038723669988924,0.821765,0.0082452460258812,7.85,0.721,0.981,1.0,0.5,19.15065342003842,14.719609450868099,1.758932626222637,1.3519539380988406
COG3450,359,139.96378830083566,119.0,0.9699,0.786756841785842,0.79856,0.0114355340132077,6.385,0.605,0.98,1.0,0.5,13.167618983821137,10.120918831776079,1.247675722037868,0.9589907428699337
COG3451,982,781.5096642929807,812.0,0.98808,0.8260642956499352,0.84571,0.0091940902527551,7.123,1.634,0.891,1.0,0.5,20.687671786619756,15.900995254196113,4.745704857410737,3.6476521473194508
COG3453,329,221.0303951367781,148.0,0.96593,0.8071456028986581,0.82558,0.013277023260588,6.27,0.289,0.995,1.0,0.5,13.513150210248142,10.386501660441503,0.6228549299460467,0.4787398691973834
COG3454,257,385.3424124513619,382.0,0.91087,0.6386004252796693,0.67237,0.0103944550721653,5.431,0.434,0.985,0.85,0.35,13.802993824689388,10.609281777277566,1.1030195764896324,0.8478048778012269
COG3455,289,315.97241379310344,261.0,0.96875,0.8056476941560938,0.8245,0.0084743861056548,7.34,0.719,0.978,1.0,0.5,17.636935315738434,13.556132736768621,1.7276507482310537,1.3279100051412314
COG3458,259,393.6100386100386,332.0,0.98387,0.7860266885157583,0.82174,0.0133730690282127,6.374,0.451,0.989,0.7,0.2,16.024719162212133,12.316948276072536,1.133848186720689,0.8715004192828231
COG3459,325,1733.5815384615385,1115.0,0.98832,0.8079402788224122,0.878035,0.0211047027801577,5.335,0.24,0.995,0.75,0.25,16.229990028100552,12.474723935797936,0.7301213883306715,0.5611872061089981
COG3460,243,104.50205761316872,96.0,0.92216,0.552959856137129,0.49123,0.0387495727208887,3.684,0.34,0.981,0.6,0.1,7.173033558597152,5.513349870873954,0.6620063544850792,0.5088325070839154
COG3462,256,95.8203125,85.0,0.94531,0.7542400119485294,0.75728,0.0061171179315531,10.366,1.286,0.966,0.95,0.45,19.747159281426885,15.178096851909178,2.4498212266944797,1.8829859687010615
COG3464,959,351.37462834489594,406.0,0.99077,0.8409435997831769,0.84564,0.008434054061956,8.588,1.256,0.953,1.0,0.5,22.36743639414317,17.192098928301757,3.271250595137846,2.514354477637052
COG3467,866,172.864896073903,157.0,0.97181,0.8170738615119679,0.82743,0.0040577227958124,9.629,0.973,0.977,1.0,0.5,21.024738703863154,16.160072230412464,2.1245270286487536,1.6329577609503925
COG3468,375,1154.536,954.0,0.99387,0.8438819344028521,0.84093,0.004181729941098,11.288,1.597,0.956,1.0,0.5,33.60299837082445,25.82799665097279,4.754074096226669,3.6540849266126454
COG3473,322,249.13975155279505,249.0,0.90406,0.7428558481840521,0.76384,0.0082569483522657,6.773,1.265,0.925,1.0,0.5,15.932782181753318,12.246283509875585,2.975781700858991,2.2872506481607284
COG3474,788,279.80988593155894,179.0,0.98571,0.8291968464063882,0.85366,0.0093417003628726,8.509,0.384,0.995,0.95,0.45,19.116338064167383,14.693233920722443,0.862695242289373,0.6630863586270324
COG3476,429,170.23543123543124,160.0,0.96216,0.7146683601289675,0.71429,0.0081469189222906,8.104,0.755,0.98,0.85,0.35,17.726424442128696,13.624916028997477,1.6514622968666295,1.269349901516917
COG3480,226,350.0840707964602,348.0,0.93822,0.7109464294985252,0.72396,0.0063580721939457,8.826,0.788,0.982,0.9,0.4,22.187539570551724,17.053826310306015,1.9809405372303148,1.522594055350231
COG3481,287,319.97909407665503,319.0,0.97324,0.7599381642747496,0.7587,0.0083883432578371,7.257,0.836,0.97,0.95,0.45,18.084521164499588,13.900156971607826,2.0833208892823007,1.6012858244817614
COG3483,330,299.5135951661632,286.0,0.9234,0.6849941598968408,0.74667,0.0192729286022734,4.754,0.115,0.999,0.6,0.1,11.513027564498161,8.849163818565522,0.27850192888457903,0.2140626502177188
COG3484,247,252.95546558704453,248.0,0.81586,0.5956046772653961,0.6,0.0078684648599045,5.983,0.597,0.977,0.9,0.4,13.797200786803703,10.604829122146638,1.3767221911619274,1.0581786705534921
COG3485,820,263.9829268292683,249.0,0.9884,0.7785368714077251,0.80825,0.0110155559927983,5.729,0.643,0.972,0.95,0.45,13.698795708237883,10.529192834825224,1.5374979298999754,1.1817544061428904
COG3486,264,445.1666666666667,441.0,0.96786,0.6969982904136423,0.7154400000000001,0.0087294572034922,6.799,0.178,0.998,0.8,0.3,17.883077439997145,13.745322936133004,0.4681847013265909,0.3598569617049088
COG3488,289,543.3910034602076,487.0,0.9821,0.7137283443867742,0.735005,0.0158195305846676,6.663,0.202,0.998,0.7,0.2,17.854738971250065,13.723541371648308,0.5412963037959647,0.4160521322336722
COG3491,464,321.6594827586207,323.0,0.96458,0.7179600172227604,0.73514,0.0101083539337144,5.775,0.812,0.956,0.95,0.45,14.400197976602191,11.068305899629197,2.024755109437399,1.556270890129681
COG3494,240,278.31666666666666,278.0,0.95985,0.6881248730822873,0.69718,0.0048329900651791,8.85,0.763,0.983,0.8,0.3,21.472296261514213,16.504074720088077,1.8512273500039937,1.4228936736075934
COG3496,286,275.73426573426576,259.0,0.97914,0.7030562407066617,0.70648,0.0071998054610511,7.687,0.674,0.983,0.85,0.35,18.480659208782082,14.204637303039634,1.6203934313411115,1.2454696945815942
COG3497,411,502.9732360097324,484.0,0.96578,0.7869084846003204,0.8126,0.0088865490622338,7.029,0.801,0.971,1.0,0.5,18.7654869675514,14.423562123926608,2.1384485788887,1.6436581677714062
COG3500,269,390.3717472118959,364.0,0.97258,0.8051860053820118,0.81941,0.0073320162907372,7.631,0.737,0.979,1.0,0.5,19.451622886596788,14.950941140038545,1.8786326913146154,1.4439580160147303
COG3501,991,688.8092835519677,714.0,0.99161,0.8274514838801741,0.82823,0.0063882997425515,9.846,1.098,0.972,1.0,0.5,28.061485072968633,21.568668798175896,3.1293429423237415,2.4052811639647707
COG3502,238,133.73949579831933,115.0,0.95886,0.6909057593163849,0.70732,0.0174299686106376,6.352,0.467,0.988,0.7,0.2,12.97366172431958,9.971839056407354,0.9538255707268961,0.7331311145060193
COG3503,291,329.83161512027493,351.0,0.93706,0.7822457658490343,0.81746,0.0077184497991735,7.964,0.305,0.997,0.9,0.4,20.0459814465543,15.40777807841688,0.7677077274232874,0.5900768852231477
COG3504,344,296.23478260869564,296.0,0.94969,0.7399696876059393,0.79004,0.0192704184120371,4.383,0.67,0.949,1.0,0.5,10.73341288393128,8.249934989741321,1.6407452959694175,1.2611125811377335
COG3505,1138,638.927065026362,641.5,0.98462,0.8338473317072488,0.84606,0.0071878945014636,7.942,1.988,0.873,1.0,0.5,22.24129552222018,17.09514430593072,5.567325043839552,4.279167323116378
COG3507,1254,512.4545454545455,512.0,0.98862,0.8336179739852424,0.84884,0.0047535080998863,8.844,1.205,0.959,1.0,0.5,23.916823478483256,18.382991597574424,3.2586807204401094,2.50469299808652
COG3508,348,411.0974212034384,399.0,0.91005,0.6552014607969792,0.74937,0.0277135665898929,3.855,0.32,0.984,0.55,0.05,9.868947067041372,7.585487728901093,0.819212207899673,0.6296643510371854
COG3509,600,380.5933333333333,347.0,0.98717,0.825738083416806,0.83467,0.0039559537608091,10.237,0.809,0.986,0.95,0.45,25.94794321250916,19.944154476827887,2.050589631622537,1.5761278667337855
COG3511,370,632.8216216216216,656.0,0.9724,0.7974003123123123,0.83429,0.0107562656333105,6.549,0.264,0.996,0.9,0.4,18.368299822743033,14.118275430974029,0.740453680440397,0.5691288309325306
COG3514,259,98.94980694980696,95.0,0.98246,0.7625325778935083,0.76923,0.0069848378965031,8.064,0.923,0.971,0.95,0.45,15.88639032510646,12.21062571812484,1.818345519602339,1.397619982369696
COG3515,288,421.43402777777777,394.0,0.95101,0.8080511837011227,0.83212,0.0062816045135475,8.119,0.869,0.974,1.0,0.5,20.895718518971062,16.06090450536225,2.2365290544384595,1.7190449581426028
COG3516,291,218.40068493150685,171.5,0.98549,0.687948864794407,0.69444,0.0252990084018254,3.91,0.348,0.982,0.85,0.35,8.711152913359834,6.695581917705205,0.7753148884524865,0.5959239149261921
COG3517,330,507.8398791540786,497.0,0.98489,0.6287661680022105,0.63168,0.023367473154088,3.668,0.434,0.969,0.85,0.35,9.865981419803413,7.583208267821915,1.167348946617961,0.8972498332155701
COG3518,263,159.61596958174906,159.0,0.93227,0.7706428607087916,0.79082,0.0081418289148535,7.219,0.981,0.959,1.0,0.5,15.672007438160847,12.045846360492735,2.1296909955445065,1.6369268984129899
COG3519,281,593.3879003558719,607.0,0.98175,0.7130505132180985,0.71924,0.0099215528175886,6.265,1.046,0.939,0.95,0.45,17.386562850375974,13.363691005066132,2.9028483226645285,2.231192464692606
COG3520,272,350.375,349.0,0.97408,0.7544751088018234,0.76533,0.0069535631891676,7.354,0.889,0.967,0.95,0.45,18.616063072539028,14.308711662745571,2.250432427452705,1.7297313935519187
COG3521,213,184.9483568075117,178.0,0.94656,0.7853381318097263,0.8,0.006372352311737,7.523,1.112,0.952,1.0,0.5,16.750472194629214,12.874777868653677,2.475943783122117,1.9030643346993072
COG3522,285,444.4491228070176,446.0,0.93118,0.7238340049419323,0.74255,0.0093815657578077,6.361,0.563,0.982,0.95,0.45,16.655442017604628,12.801735604185295,1.4741414645356714,1.1330572465266973
COG3523,305,1107.6830065359477,1179.5,0.98608,0.8048248833045729,0.81631,0.0080162045618414,7.978,0.699,0.983,0.95,0.45,24.457437342762333,18.798519191927216,2.1428614568301416,1.647050001899865
COG3524,216,420.1296296296296,395.0,0.96573,0.7937221623600346,0.81311,0.0061931226857677,7.718,0.919,0.968,0.95,0.45,19.9236528525531,15.313753655914025,2.3723551401264964,1.8234438468236576
COG3525,687,663.0363901018923,637.0,0.99201,0.8030803007116758,0.81943,0.0059406841066108,9.083,0.596,0.99,0.95,0.45,25.438353746966467,19.5524729112675,1.6691906675318742,1.2829763134554035
COG3526,205,92.00487804878048,94.0,0.95951,0.6076904624581541,0.57944,0.0253258801312112,5.616,0.548,0.978,0.65,0.15,10.980276047615432,8.43967939571727,1.0714371926804234,0.8235299695251184
COG3530,239,75.75933609958506,73.0,0.96226,0.5473716437537358,0.56164,0.0136701692533052,3.831,0.342,0.982,0.7,0.2,7.074383188197044,5.437525046904571,0.631542430269744,0.4854172712193588
COG3533,426,716.744131455399,672.0,0.96146,0.7867344050814693,0.82036,0.0081969231317546,7.538,0.394,0.994,0.95,0.45,21.184045122862578,16.282518614838924,1.107258394588466,0.8510629257424431
COG3534,453,593.9646799116998,517.0,0.96906,0.7762293150872257,0.82538,0.0149471274407741,5.632,0.443,0.986,0.7,0.2,15.205505698163309,11.687282959531746,1.1960296563008428,0.9192944515398729
COG3536,338,130.37573964497042,124.5,0.95864,0.6651639416712025,0.6748,0.0169053818825002,6.847,0.316,0.995,0.65,0.15,14.22002007483137,10.929817238820982,0.6562766676860979,0.5044285449784475
COG3537,570,849.4508771929825,770.0,0.99108,0.7410694933555331,0.74552,0.0077398638924636,7.157,1.012,0.956,0.95,0.45,20.630764172992993,15.857254822525498,2.917190630581097,2.2422162750308514
COG3539,950,218.8782791185729,184.0,0.95989,0.8108614340413733,0.81517,0.0042728114729345,11.103,1.344,0.967,1.0,0.5,24.948877240073237,19.176250603922906,3.020020806147747,2.321253788315986
COG3540,697,560.0932568149211,530.0,0.98994,0.7979232174837977,0.82537,0.008567283803807,7.626,0.434,0.993,0.85,0.35,20.7418410464805,15.94263092750209,1.1804299782549879,0.9073041991261354
COG3541,242,280.6528925619835,264.0,0.98489,0.7779376598882068,0.81008,0.0110441028611059,6.175,0.359,0.992,0.9,0.4,14.912573468190828,11.462128865507202,0.8669820040616206,0.6663812571201757
COG3542,295,165.1457627118644,159.0,0.94792,0.663238492563127,0.67089,0.0104761827393141,7.303,0.202,0.998,0.55,0.05,15.907166825189718,12.226594988743122,0.439990099779313,0.33818597668439143
COG3544,618,202.21970920840064,200.0,0.97576,0.7981870662932132,0.81818,0.0075235198872817,7.76,0.437,0.993,0.95,0.45,17.773294530231144,13.66094139986414,1.0008930038287385,0.7693081690387409
COG3545,356,190.1123595505618,187.5,0.96257,0.728877540591866,0.74554,0.0093685659514461,7.754,0.62,0.985,0.85,0.35,17.49638608903145,13.448103538998085,1.3989888283723884,1.07529329303312
COG3546,323,246.05864197530863,272.0,0.98137,0.7339472747726092,0.75812,0.0186746652856869,4.656,0.577,0.966,0.95,0.45,11.297326230053491,8.683371073460835,1.4000337703481236,1.0760964582016541
COG3547,1750,346.1860338243317,344.0,0.97985,0.7981086732532876,0.80307,0.0055205239486635,8.824,0.916,0.976,0.95,0.45,22.304583980821967,17.14378919406759,2.3153897242104398,1.7796589870541606
COG3548,241,207.68464730290447,205.0,0.95349,0.7519953239972338,0.77027,0.0094910920002408,6.599,0.937,0.955,0.7,0.2,15.118770954242441,11.620616745678157,2.1467325934422137,1.6500254418397384
COG3549,406,92.60837438423646,93.0,0.94479,0.6606077034604391,0.69,0.0147362200860291,6.102,0.481,0.986,0.7,0.2,11.861178878838778,9.116760503884786,0.9349765717340957,0.7186433632200232
COG3550,779,416.2310654685495,428.0,0.96989,0.7920058150486254,0.80396,0.0045446198180604,8.778,0.942,0.974,0.95,0.45,22.982263347740343,17.664668319973156,2.4663126080623603,1.8956616037155058
COG3552,326,421.5644171779141,415.0,0.95627,0.7561425319490325,0.78474,0.0087658593449719,6.653,0.554,0.984,0.95,0.45,17.288676262496892,13.288453240982816,1.439640259946382,1.106538869007137
COG3555,213,288.63849765258215,298.0,0.95699,0.7580752502436,0.79813,0.0161385194040675,4.623,0.617,0.96,0.75,0.25,11.35003669750251,8.723885487136686,1.5148113005319161,1.1643169685406305
COG3558,249,153.23293172690762,155.0,0.95109,0.4084547120741029,0.39474,0.0151249399305849,5.038,0.745,0.952,0.6,0.1,10.925171593852152,8.397324912002883,1.6155722186224402,1.241764005447032
COG3564,248,131.85887096774192,127.0,0.96058,0.5438082150319969,0.54225,0.0098089057248242,6.327,0.345,0.993,0.65,0.15,13.200255850438149,10.146004238512113,0.7197863550499701,0.553243474361732
COG3565,228,140.92543859649123,140.5,0.9403,0.5736601089728728,0.54667,0.0225856590263966,4.641,0.216,0.995,0.6,0.1,9.843295350782622,7.565771260914774,0.45812363623551955,0.3521238078770935
COG3568,1453,318.0749140893471,280.0,0.98231,0.8232523402327094,0.82985,0.0037271027146909,10.207,1.235,0.967,1.0,0.5,24.899023131154745,19.13793164964465,3.0126671467596857,2.3156016054973194
COG3569,246,361.6056910569106,351.0,0.90881,0.6630317056578728,0.66114,0.0074269531468235,8.891,0.839,0.98,0.85,0.35,22.261109878895173,17.110374052163344,2.1006715991894107,1.614621958133511
COG3571,200,215.73,212.5,0.92747,0.6985221336683417,0.7154,0.0093523899929549,6.664,0.446,0.99,0.9,0.4,15.291606277755234,11.75346174086567,1.0234178271126704,0.7866212389594973
COG3572,283,451.0388692579505,456.0,0.95468,0.6603445542941634,0.7316,0.0264126275146893,4.846,0.548,0.971,0.5,0.0,12.787734644784159,9.828931452312853,1.4460748215727857,1.111484613261957
COG3576,563,231.6145648312611,206.0,0.9671,0.8053839001156743,0.83766,0.0110645446156601,6.487,0.304,0.995,0.9,0.4,14.915809521934255,11.464616166917786,0.6989989355122573,0.5372658108128575
COG3577,446,240.3489932885906,213.0,0.96916,0.8052611174484808,0.81333,0.0065415846123201,9.018,0.616,0.989,0.95,0.45,20.87464171383348,16.044704413736515,1.4259014521758064,1.0959789220294625
COG3580,256,1032.48828125,1381.5,0.96115,0.7889819322916667,0.814545,0.0262694154921823,6.576,0.538,0.985,0.7,0.2,20.537782183479855,15.785786839601949,1.6802504280280053,1.2914770863299647
COG3581,252,973.7936507936508,1381.5,0.9654,0.7961229953203062,0.87119,0.0271990145398834,6.676,0.425,0.991,0.65,0.15,20.862888434616217,16.03567058726331,1.3281497280874612,1.0208448171939644
COG3583,300,461.67,381.5,0.98778,0.8115179304347826,0.81863,0.0061243091621204,9.901,0.813,0.985,0.95,0.45,25.50650838629618,19.604858051930556,2.0944138287101093,1.6098120994060743
COG3584,367,302.25613079019075,287.0,0.99403,0.8212559769806882,0.82796,0.0055391026883268,9.581,0.793,0.984,0.95,0.45,23.524050982383457,18.081098099800496,1.9470381410113853,1.4965359349902716
COG3585,592,163.2828282828283,139.0,0.98057,0.7887659490327892,0.82836,0.0173141194985391,4.955,0.296,0.992,0.95,0.45,10.576414808726604,8.129262848647025,0.6318100471005196,0.48562296734601806
COG3588,228,317.3624454148472,302.0,0.92667,0.6196052925264703,0.74576,0.030548420366981,5.42,0.487,0.982,0.65,0.15,13.262371691288116,10.1937478270973,1.19165590657884,0.9159326922133549
COG3590,478,667.2071129707113,679.0,0.98212,0.6486789622202925,0.63873,0.008083067113898,8.019,0.769,0.979,0.8,0.3,22.645931287730434,17.40615617103668,2.171682399334668,1.669202406226114
COG3591,543,408.121546961326,321.0,0.98547,0.85017420657411,0.85751,0.0047045234579151,9.129,1.687,0.927,1.0,0.5,22.82385511137939,17.542912298291192,4.217750418764052,3.2418548633166
COG3593,649,570.0769230769231,584.0,0.99243,0.8422514394890525,0.84271,0.003328912317553,10.029,2.368,0.886,1.0,0.5,27.711257580463105,21.29947631708572,6.543050947306474,5.029131510505432
COG3594,208,356.03365384615387,351.0,0.96608,0.7986020642883687,0.80407,0.0027914475221229,11.88,1.289,0.973,0.95,0.45,30.060204068768876,23.10492776411941,3.2615827478655786,2.5069235595917436
COG3595,202,331.3694581280788,310.0,0.92484,0.8247852002364416,0.8309,0.0023433645666081,11.958,1.856,0.947,1.0,0.5,29.385927597862423,22.58666417822696,4.560986922698834,3.5056739182797494
COG3596,206,477.0338164251208,488.0,0.97741,0.8369410324413924,0.86385,0.0101579136101772,6.876,1.424,0.91,1.0,0.5,18.417342621854402,14.155970794858655,3.8141791584526854,2.931661200098709
COG3597,252,378.8968253968254,395.0,0.96398,0.8305200698792132,0.8519749999999999,0.0113784034980758,6.389,1.341,0.908,1.0,0.5,16.48786944642097,12.672935675096697,3.4606719248161713,2.659947838520061
COG3598,238,525.1344537815127,488.5,0.94964,0.8512013122717442,0.85714,0.003275688683322,9.763,2.516,0.867,1.0,0.5,26.032293288547073,20.00898778299226,6.70872169558378,5.156469657073495
COG3599,440,223.4853273137697,211.0,0.9834,0.8116758305032097,0.82937,0.0086977811703177,7.126,0.76,0.974,1.0,0.5,16.51103220982858,12.690739079695213,1.760929621031395,1.3534888718170588
COG3600,204,180.6176470588236,165.5,0.97027,0.8052974137931034,0.81436,0.0056373869288905,9.891,1.146,0.97,1.0,0.5,21.816485740916704,16.768626252758033,2.5277214294905006,1.9428617617693562
COG3604,1070,646.0822429906542,547.0,0.99366,0.8020813319461807,0.83595,0.0092186539431152,8.328,0.779,0.98,0.95,0.45,22.778954915005325,17.508401029124677,2.1307403792974484,1.6377334776282573
COG3605,471,703.6496815286624,748.0,0.98646,0.7836637338392737,0.85157,0.0239930292244719,4.329,0.51,0.969,0.95,0.45,12.415490084878549,9.542816173536643,1.4626703495698916,1.1242402976446497
